Quality	String
Other_simple	“莫道桑榆晚，为霞尚满天。”和“东隅已逝，桑榆非晚。”表达了相同的人生境界鼓励人物珍惜将来的岁月，还为时不晚。请问“东隅已逝，桑榆非晚。”出自谁的作品？
TheMeaningOfWords_multi	“并刀如水，吴盐胜雪，纤手破新橙“句中的纤手是指谁的手？
TheMeaningOfWords_multi	李商隐的诗句“庄生晓梦迷蝴蝶，望帝春心托杜鹃”。望帝是谁？
TheMeaningOfWords_multi	李白《春夜宴从弟桃花园序》中“群季俊秀，皆为惠连”，惠连是谁？
TheMeaningOfWords_multi	“异日图将好景，归去凤池夸 ”中“凤池”常作为什么的代称？
TheMeaningOfWords_multi	苏轼的“多谢中书君，伴我次幽栖”的“中书君”指什么？
TheMeaningOfWords_multi	唐代诗人权德舆在《玉台体》中写道：“昨夜裙带解，今朝蟢子飞“。请问诗中的“蟢子”指的是什么动物？
TheMeaningOfWords_multi	李白《少年行》：“五陵年少金市东，银鞍白马度春风。”请问诗中的“五陵”分别指的是哪些皇帝的陵墓？
TheMeaningOfWords_multi	“忽闻河东狮子吼，拄杖落手心茫然“。这位拄杖落手者是？
TheMeaningOfWords_multi	司空曙的诗句“平生自有分，况是蔡家亲。”中“蔡家亲”是何意？
TheMeaningOfWords_multi	周敦颐《爱莲说》：“水陆草木之花，可爱者甚蕃。”句中的“蕃”字是个通假字，请问是通哪个字？
TheMeaningOfWords_multi	周敦颐《爱莲说》：“水陆草木之花，可爱者甚蕃。”请问句中“可爱者”是什么意思？
TheMeaningOfWords_multi	《元稹撰杜君墓铭》中写道：“掩颜、谢之孤高，杂徐、庾之流丽。”句中“颜谢”指的是谁和谁？
TheMeaningOfWords_multi	《白居易撰元公墓志铭》：“前夫人京兆韦氏，懿淑有闻，无禄早世。”此“懿淑”指的是什么？
TheMeaningOfWords_multi	唐代诗人林杰的诗句：“穿尽红丝几万条。”请问人们在七夕这天“穿针引线”的目的是什么？
TheMeaningOfWords_multi	无锡的惠山泉素有“天下第二泉”之称。宋代词人苏轼曾多次来惠山品泉，并留下了“独携天上小团月，来试人间第二泉。”的诗句。请问这首品泉诗中的“团月”是什么意思？
TheMeaningOfWords_multi	皮日休的《汴河怀古》一诗感叹道：“若无水殿龙舟事，共禹论功不较多。”其中的“水殿龙舟”是指哪位皇帝奢靡的游幸生活？
TheMeaningOfWords_multi	杜甫的《蕃剑》中写道：“风尘苦未息，持汝奉明王。”诗句中的“风尘”有战乱、动乱的意思。请问诗中指的是哪个历史事件造的乱？
TheMeaningOfWords_multi	孟郊的《游子吟》中写道：“谁言寸草心，报得三春晖。”一般用比喻母亲深厚的恩情，请问诗中的“三春”是指哪三春？
TheMeaningOfWords_multi	有词中李商隐之称的吴文英，在他的《八声甘州 陪庾幕诸公游灵岩》一词中写道：“幻苍崖云树，名娃金屋，残霸宫城。”请问“名娃”是谁？
TheMeaningOfWords_multi	李白的《结袜子》中写道：“燕南壮士吴门豪，筑中置铅鱼隐刀。”请问诗中的“燕南壮士”指的是谁？
TheMeaningOfWords_multi	蒋捷的《虞美人 听雨》中写道：“而今听雨僧庐下，鬓已星星也。”请问词中的“星星”是指什么？
TheMeaningOfWords_multi	陆游的《诉衷情》中写道：“当年万里觅封侯，匹马戍梁州。”请问词中的“觅封侯”是指哪位名将的故事？
TheMeaningOfWords_multi	辛弃疾的《永遇乐》中写道：“凭谁问：廉颇老矣，尚能饭否？”中的“廉颇”是战国时期哪个国家的人？
TheMeaningOfWords_multi	辛弃疾的《永遇乐》中写道：“元嘉草草，封狼居胥，赢得仓皇北顾。”请问“封狼居胥”是引用了历史上哪位名将的典故？
TheMeaningOfWords_multi	岑参的诗作中有涉及到“轮台”这个地方，例如：“轮如九月风夜吼，”“轮台东门送君去。”等。请问“轮台”在我国今天的哪个地区？
TheMeaningOfWords_multi	《红楼梦》的《芙蓉女儿诔》中写道：“露阶晚砌，穿帘不度寒砧；雨荔秋垣，隔院希闻怨笛。”请问“怨笛”引用的是哪个典故？
TheMeaningOfWords_multi	白居易《长恨歌》中写道：“杨家有女初长成，养在深闺人未识。”的“杨家女”是谁的女儿？
TheMeaningOfWords_multi	王粲是建安七子辞赋之冠，其辞赋代表作《登楼赋》：“北弥陶牧，西接昭丘。”中的“陶”指的是先秦的哪个名人？
TheMeaningOfWords_multi	王摩诘《使至塞上》：“萧关选候骑，都护在燕然。”请问“燕然”是今天的哪座山？
TheMeaningOfWords_multi	苏轼《前赤壁赋.序》：“壬戌之秋，七月既望。”此“七月既望”指的是农历七月几日？
TheMeaningOfWords_multi	张耒有一句词写道：“霞裾仙佩，姑射神人风露态。”的“姑射”是汉族传说中的什么女神？
TheMeaningOfWords_multi	屈大夫《离骚》：“昔三后之纯粹兮，固众芳之所在。”请问“三后”指的是中国历史上哪三位名人？
TheMeaningOfWords_multi	赵翼的诗句：“江山代有才人出，各领风骚数百年。”此“风骚”指的是？
TheMeaningOfWords_multi	余光中：“小时候，‘它’是一枚小小的邮票，我在这头，母亲在那头。”诗作中的“它”是？
TheMeaningOfWords_multi	王昌龄的《出塞》中写道：“但使龙城飞将在，不教胡马度阴山。”诗中的“龙城”指的是哪里？
TheMeaningOfWords_multi	毛泽东的《浪淘沙 北戴河》中写道：“往事越千年，魏武挥鞭。”中的“魏武”指的是谁？
TheMeaningOfWords_multi	纳兰性德的《长相思 山一程》中写道：“山一程，水一程，身向榆关那畔行，夜深千帐灯。”中的“榆关”是指哪里？
TheMeaningOfWords_multi	唐太宗在《春日望海》中写道：“之罘思汉帝，碣石相秦皇。”中的“汉帝”指的是谁？
TheMeaningOfWords_multi	诗句“从此萧郎是路人。”中的“萧郎”是指什么？
TheMeaningOfWords_multi	李白在《杂曲歌辞 少年子》中写道：“夷齐是何人，独守西山饿。”请问诗中的“夷齐”是指谁？
TheMeaningOfWords_multi	《红楼梦》：“长安公子因花癖，彭泽先生是酒狂。”此“长安公子”指的谁？
TheMeaningOfWords_multi	李商隐的《漫成五章》中写道：“生儿古有孙征虏，嫁女今无王右军。”请问诗中的“孙征虏”指的是历史上的谁？
TheMeaningOfWords_multi	陶渊明《桃花源记》首句：“晋太元中，武陵人捕鱼为业。”的“太元”是晋代哪个皇帝的年号？
TheMeaningOfWords_multi	贺知章死后，李白作诗怀念，诗云：“金龟换酒处，却忆泪沾中。”据此产生典故成语“金龟换酒”表示知心朋友间的情谊，此“金龟”何意？
TheMeaningOfWords_multi	张先《千秋岁》：“莫把幺弦拨，怨极弦能说。”此“幺弦”是琵琶的第几根弦？
TheMeaningOfWords_multi	蒋中正《为夫人题画》：“风雨重阳后，同舟共济时。青松开霁色，龙马动云旗。”题目所说的夫人是？
TheMeaningOfWords_multi	白居易的诗句：“刘郎刘郎莫先起，苏台苏台隔云水。”此“刘郎”是指的谁？
TheMeaningOfWords_multi	黄庭坚写的《定风波.次高左藏使君韵》中的“左藏”是什么意思？
TheMeaningOfWords_multi	李显《九月九日幸临渭亭登高得秋字》：“长房萸早熟，彭泽菊初收。”请问诗中的“彭泽菊”指的是谁？
TheMeaningOfWords_multi	杜牧的《阿房宫赋》中写道：“戍卒叫，函谷举，楚人一炬，可怜焦土。”中的“戍卒叫”所指的历史事件是？
TheMeaningOfWords_multi	李显《九月九日幸临渭亭登高得秋字》：“长房萸早熟，彭泽菊初收。”请问诗中的“长房萸”因什么而得名？
TheMeaningOfWords_multi	宋玉《登徒子好色赋》中吹牛道：“她嫣然一笑，惑阳城，迷下蔡。然此女登墙窥臣三年，臣至今未许也。”牛皮中“此女”属于现在我们所说的什么类型的女孩？
TheMeaningOfWords_multi	两岸青山相对出是李白的名句，刘禹锡有句云，闻郎江上踏歌声，李白在安徽时所写的诗作中提到的这位“郎”是？
TheMeaningOfWords_multi	“莫愁前路无知己，天下谁人不识君。”诗出高适《别董大》，请问“董大”的原名叫什么？
TheMeaningOfWords_multi	柳永《雨霖铃》：“都门帐饮无绪，方留恋处，兰舟催发。”此“兰舟”最早是古代哪门名人用木兰树所制的船之美称？
TheMeaningOfWords_multi	刘禹锡《陋室铭》：“无丝竹之乱耳，无案牍之劳形。”的“案牍”指的是什么文案？
TheMeaningOfWords_multi	吴承恩《西游记》中唐僧吟道：“庾亮有诗传晋史，袁宏不寐泛江船。”此“袁宏”的史学代表作品是？
TheMeaningOfWords_multi	袁杼：“顷刻书堂变影堂，举头明月望如霜。”此“影堂”是指什么？
TheMeaningOfWords_multi	李商隐的《漫成五章》中写道：“生儿古有孙征虏，嫁女今无王右军。”请问诗中的“王右军”指的是谁？
TheMeaningOfWords_multi	“我是人间惆怅客，知君何事泪纵横，断肠声里忆平生。”请问诗中的“我”指的是谁？
TheMeaningOfWords_multi	苏轼有一首咏物词叫《洞仙歌 江南腊尽》，词中写道：“永丰坊那畔，尽日无人，谁见金丝弄晴昼？”中的“金丝”是指什么？
TheMeaningOfWords_multi	杜甫的《赠卫八处士》中有两句描写主人热情待客：“夜雨翦春韭，新炊间黄粱。”中的“粱”是今天常见的哪种粮食？
TheMeaningOfWords_multi	李白以女子思念情人为题写了《子夜吴歌》，诗中写道：“长安一片月，万户捣衣声。”请问诗中的“捣衣”是什么意思？
TheMeaningOfWords_multi	纳兰性德的《淙溪沙》中写道：“十八年来堕世间，吹花嚼蕊弄冰弦。”中的“冰弦”是由什么制成的？
TheMeaningOfWords_multi	纳兰性德的《淙溪沙》中写道：“十八年来堕世间，吹花嚼蕊弄冰弦。”中的“冰弦”是指什么东西？
TheMeaningOfWords_multi	南唐后主李煜的《相见欢》中写道：“剪不断，理还乱，是离愁。”请问词中的“离愁”指的是什么愁？
TheMeaningOfWords_multi	王昌龄曾写过：“黄沙百战穿金甲，不破楼兰终不还。”请问诗中的“楼兰”是指汉朝时期的哪个国家？
TheMeaningOfWords_multi	王勃的诗句：“城阙辅三秦，风烟望五津。”中的“城阙”是指当时的哪里？
TheMeaningOfWords_multi	秦观的《鹊桥仙》中写道：“纤云弄巧，飞星传恨。”请问词中的“飞星”是指什么星？
TheMeaningOfWords_multi	岑参的诗句：“胡天八月即飞雪。”中的“胡天”是指一种气候，请问这里指的是哪里的气候？
TheMeaningOfWords_multi	龚自珍的诗句：“我劝天公重抖擞。”中的“天公”是代表什么？
TheMeaningOfWords_multi	秦观曾写过：“我独不愿万户侯，惟愿一识苏徐州。”听“苏徐州”是指谁？
TheMeaningOfWords_multi	马致远的元曲《拨不断 叹寒儒》中写道：“题柱虽乘驷马车，乘车谁买《长门赋》？且看了长安回去！”中的“回去”是什么意思？
TheMeaningOfWords_multi	诗句：“汤武偶相逢”中的“武”是指谁？
TheMeaningOfWords_multi	杜荀鹤的《春宫怨》中写道：“早被婵娟误，欲妆临镜慵。”中的“婵娟”是什么意思？
TheMeaningOfWords_multi	《孔雀东南飞》中写道：“东家有贤女”中的“贤女”叫什么名字？
TheMeaningOfWords_multi	杜甫的《赠卫八处士》中写道：“十觞亦不醉，感子故意长。”中的“故意”是什么意思？
